vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
11,1,23,0 days 00:02:10.256000,0,,47.295,0,43.171,0,39.790,0,108.5,45:42.371,2025-11-10 11:50:16.123,0:47.295,0:43.171,0:39.790,136.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FF,47.295,43.171,39.79,35.805,35.805,11.49,47.295,26.055,1:13.350,17.116,1:30.466,16.509,1:46.975,23.281,2:10.256,,22,2634.788,1760888954.788,1760888953.0,2025-10-19 15:49:13,11.53,13.9,81.75,978.9,3.6,300.0,0.0,,130.256,1760888824.532,23,1982.9782270606531,-2.023213175885643,39.793916959507705,-86.2358656575622,-0.014222187694220014,-0.1376519577377253,25.25697638284649,2.9406463642013674,4736.261275272162,1.0767091361093848,1.100966438781852,100.96908385093168,0,0 days 00:01:42.811000,27.445
13,1,1,0 days 00:01:48.341000,0,,38.758,0,35.786,0,33.797,0,130.4,1:48.341,2025-11-10 11:06:22.093,0:38.758,0:35.786,0:33.797,201.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,38.758,35.786,33.797,28.110,28.110,10.648,38.758,20.051,58.809,15.735,1:14.544,13.322,1:27.866,20.475,1:48.341,,0,0.758,1760886320.758,1760886320.0,2025-10-19 15:05:20,12.07,14.9,82.91,977.6,2.52,254.0,0.0,,108.34100000000001,1760886212.4169998,1,2594.7061923583665,-5.837654808959157,39.79403160909419,-86.23604492267916,0.031299341238471674,-0.09568563899868247,49.38307773386034,1.6065876152832674,5317.727272727273,6.054413702239789,6.082670619235837,85.1258234519104,1,0 days 00:01:40.747000,7.594
13,1,2,0 days 00:02:03.304000,0,,35.523,0,37.937,0,49.844,0,114.6,3:51.645,2025-11-10 11:08:25.397,0:35.523,0:37.937,0:49.844,207.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,35.523,37.937,49.844,25.143,25.143,10.38,35.523,20.773,56.296,17.164,1:13.460,22.495,1:35.955,27.349,2:03.304,,1,124.062,1760886444.062,1760886445.0,2025-10-19 15:07:25,12.13,14.8,82.63,977.7,2.16,173.0,0.0,,123.304,1760886320.7580001,2,2041.4117647058824,-5.443265191823019,39.793643805066665,-86.2357203564501,0.021501260151218147,-0.07887538504620555,36.35561467376085,2.060207224866984,5161.7198879551825,5.149278913469616,5.1831069728367405,91.40566433566434,1,0 days 00:01:40.747000,22.557
13,1,3,0 days 00:02:16.553000,0,,50.525,0,43.791,0,42.237,0,103.5,6:08.198,2025-11-10 11:10:41.950,0:50.525,0:43.791,0:42.237,140.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,50.525,43.791,42.237,37.319,37.319,13.206,50.525,24.529,1:15.054,19.262,1:34.316,19.217,1:53.533,23.02,2:16.553,,2,260.615,1760886580.615,,,,,,,,,,,136.553,1760886444.062,3,1992.0967741935483,-5.907353535353535,39.79395016756925,-86.23569002093691,0.043072727272727276,-0.212009696969697,73.29601212121213,2.70989898989899,6336.254032258064,6.522955555555556,6.592747474747474,129.69840080971662,1,0 days 00:01:40.747000,35.806
13,1,4,0 days 00:01:43.616000,0,,35.890,0,34.584,0,33.142,0,136.4,7:51.814,2025-11-10 11:12:25.566,0:35.890,0:34.584,0:33.142,202.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,35.89,34.584,33.142,25.660,25.660,10.23,35.890,19.37,55.260,15.214,1:10.474,13.024,1:23.498,20.118,1:43.616,,3,364.231,1760886684.231,,,,,,,,,,,103.616,1760886580.615,4,2173.829525483304,-5.089532841587636,39.79328991213639,-86.2356300528191,-4.3203371970495495e-05,-0.14170670881629788,37.643674042852126,2.9058658236740427,5274.251318101933,4.306092377941693,4.372611520899192,114.83042105263158,1,0 days 00:01:40.747000,2.869
13,1,5,0 days 00:01:42.414000,0,,35.015,0,34.475,0,32.924,0,138.0,9:34.228,2025-11-10 11:14:07.980,0:35.015,0:34.475,0:32.924,207.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,35.015,34.475,32.924,24.836,24.836,10.179,35.015,19.333,54.348,15.142,1:09.490,12.908,1:22.398,20.016,1:42.414,,4,466.645,1760886786.645,,,,,,,,,,,102.414,1760886684.231,5,1923.5993640699523,-3.0419447092469016,39.79401690444001,-86.2357225033227,0.028948840165236734,-0.1138156974896727,24.47409278678106,2.352081347314903,5413.667726550079,1.0942755004766445,1.117823323800445,103.18507154213037,0,0 days 00:01:40.747000,1.667
13,1,6,0 days 00:01:41.562000,0,,34.687,0,34.160,0,32.715,0,139.1,11:15.790,2025-11-10 11:15:49.542,0:34.687,0:34.160,0:32.715,209.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.687,34.16,32.715,24.544,24.544,10.143,34.687,19.113,53.800,15.047,1:08.847,12.861,1:21.708,19.854,1:41.562,,5,568.207,1760886888.207,,,,,,,,,,,101.562,1760886786.645,6,1999.768267223382,-5.863765690376569,39.793944808129986,-86.23575783893155,0.028253556485355647,-0.2191937238493724,73.4175020920502,2.8719665271966526,6428.438413361169,7.264690376569038,7.327012552301256,135.67585774058577,1,0 days 00:01:40.747000,0.815
13,1,7,0 days 00:01:42.245000,0,,34.804,0,34.368,0,33.073,0,138.2,12:58.035,2025-11-10 11:17:31.787,0:34.804,0:34.368,0:33.073,210.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.804,34.368,33.073,24.732,24.732,10.072,34.804,19.421,54.225,14.947,1:09.172,12.969,1:22.141,20.104,1:42.245,,6,670.452,1760886990.452,,,,,,,,,,,102.245,1760886888.207,7,1966.4372294372295,-4.436639237765267,39.79398284158752,-86.23577066374423,0.026654395842356,-0.23233477695972282,74.34029449978345,2.9657860545690777,6365.506493506494,7.192890861844956,7.263074924209614,136.55941431670283,1,0 days 00:01:40.747000,1.498
13,1,8,0 days 00:01:41.099000,0,,34.267,0,33.878,0,32.954,0,139.8,14:39.134,2025-11-10 11:19:12.886,0:34.267,0:33.878,0:32.954,212.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.267,33.878,32.954,24.191,24.191,10.076,34.267,19.144,53.411,14.734,1:08.145,12.946,1:21.091,20.008,1:41.099,,7,771.551,1760887091.551,,,,,,,,,,,101.09899999999999,1760886990.4520001,8,2103.9864864864867,-7.29959495949595,39.79387199717744,-86.23554626657123,0.02686048604860486,-0.2413658865886589,73.94582358235823,2.9144914491449145,6330.918918918919,8.478856885688568,8.557218721872188,134.69614864864866,1,0 days 00:01:40.747000,0.352
13,1,9,0 days 00:01:41.083000,0,,34.543,0,33.738,0,32.802,0,139.8,16:20.217,2025-11-10 11:20:53.969,0:34.543,0:33.738,0:32.802,207.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.543,33.738,32.802,24.462,24.462,10.081,34.543,19.017,53.560,14.721,1:08.281,12.852,1:21.133,19.95,1:41.083,,8,872.634,1760887192.634,,,,,,,,,,,101.083,1760887091.551,9,1992.0255863539446,-6.013657703798549,39.79393933402439,-86.23576280737961,0.028082373026034998,-0.23272556551429788,74.48542040119504,2.928723858301323,6431.573560767591,7.4791677336747755,7.56643192488263,137.2352564102564,1,0 days 00:01:40.747000,0.336
13,1,10,0 days 00:01:40.892000,0,,34.179,2,34.010,0,32.703,0,140.1,18:01.109,2025-11-10 11:22:34.861,0:34.179,0:34.010,0:32.703,211.4,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.179,34.01,32.703,24.079,24.079,10.1,34.179,19.16,53.339,14.850,1:08.189,12.814,1:21.003,19.889,1:40.892,,9,973.526,1760887293.526,,,,,,,,,,,100.892,1760887192.634,10,1996.3118279569892,-7.493081220455522,39.793916763745,-86.23575982854865,0.02996519123334766,-0.23164159862483882,77.47330038676407,3.0850880962612806,6318.07311827957,8.851065749892566,8.947872797593469,138.69390557939914,1,0 days 00:01:40.747000,0.145
13,1,11,0 days 00:01:41.034000,0,,34.540,0,33.832,0,32.662,0,139.9,19:42.143,2025-11-10 11:24:15.895,0:34.540,0:33.832,0:32.662,207.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.54,33.832,32.662,24.421,24.421,10.119,34.540,19.05,53.590,14.782,1:08.372,12.804,1:21.176,19.858,1:41.034,,10,1074.56,1760887394.56,,,,,,,,,,,101.03399999999999,1760887293.526,11,2020.896475770925,-5.1715989399293285,39.79387215759223,-86.23573610218169,0.054875441696113074,-0.22693992932862192,78.90347173144876,3.072879858657244,6339.52422907489,6.875841431095407,6.950731007067138,138.47169977924946,1,0 days 00:01:40.747000,0.287
13,1,12,0 days 00:01:41.711000,0,,34.661,0,34.125,0,32.925,0,138.9,21:23.854,2025-11-10 11:25:57.606,0:34.661,0:34.125,0:32.925,210.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.661,34.125,32.925,24.520,24.520,10.141,34.661,19.36,54.021,14.765,1:08.786,12.893,1:21.679,20.032,1:41.711,,11,1176.271,1760887496.271,,,,,,,,,,,101.711,1760887394.56,12,2018.3232104121475,-7.284019055868341,39.793843116941986,-86.23568913264417,0.05189822433954092,-0.23329449978345604,78.60792117799913,3.0718925941966218,6351.492407809111,7.571775660459073,7.650636639237765,138.4618181818182,1,0 days 00:01:40.747000,0.964
13,1,13,0 days 00:01:40.747000,2,,34.372,0,33.714,2,32.661,0,140.3,23:04.601,2025-11-10 11:27:38.353,0:34.372,0:33.714,0:32.661,207.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.372,33.714,32.661,24.220,24.220,10.152,34.372,18.979,53.351,14.735,1:08.086,12.813,1:20.899,19.848,1:40.747,,12,1277.018,1760887597.018,,,,,,,,,,,100.747,1760887496.271,13,2016.5798687089716,-7.761894369271061,39.793876453134914,-86.23571024394774,0.05125665648188564,-0.22988127455259713,77.33607158446094,3.04452204277608,6362.492341356674,6.532433435181144,6.607162810999563,137.93471615720523,1,0 days 00:01:40.747000,0.0
13,1,14,0 days 00:02:04.462000,0,,34.450,0,40.288,0,49.724,0,113.5,25:09.063,2025-11-10 11:29:42.815,0:34.450,0:40.288,0:49.724,206.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,34.45,40.288,49.724,24.300,24.300,10.15,34.450,22.316,56.766,17.972,1:14.738,19.385,1:34.123,30.339,2:04.462,,13,1401.48,1760887721.48,,,,,,,,,,,124.462,1760887597.0180001,14,2003.5565031982942,-7.0858788395904435,39.79390870507667,-86.23571669933332,0.030647610921501704,-0.23179095563139931,77.33305034129694,2.9475255972696246,6448.7526652452025,8.061800341296928,8.161616894197953,137.65317697228147,1,0 days 00:01:40.747000,23.715
13,1,15,0 days 00:02:33.691000,0,,54.127,0,50.585,0,48.979,0,91.9,27:42.754,2025-11-10 11:32:16.506,0:54.127,0:50.585,0:48.979,107.0,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,54.127,50.585,48.979,40.327,40.327,13.8,54.127,31.622,1:25.749,18.963,1:44.712,20.025,2:04.737,28.954,2:33.691,,14,1555.171,1760887875.171,,,,,,,,,,,153.691,1760887721.48,15,1999.2381974248926,-6.142918454935622,39.79391088690369,-86.2357359431844,0.034427467811158796,-0.23156695278969958,77.82669957081545,3.0759656652360516,6352.6330472103,8.478708154506437,8.568394849785408,139.01880085653104,1,0 days 00:01:40.747000,52.944
13,1,16,0 days 00:02:32.182000,0,,53.256,0,50.590,0,48.336,0,92.9,30:14.936,2025-11-10 11:34:48.688,0:53.256,0:50.590,0:48.336,106.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,53.256,50.59,48.336,39.819,39.819,13.437,53.256,31.709,1:24.965,18.881,1:43.846,20.143,2:03.989,28.193,2:32.182,,15,1707.353,1760888027.353,,,,,,,,,,,152.18200000000002,1760887875.171,16,2186.8452173913042,-3.9098400556328237,39.79327391119096,-86.23570310356554,-0.0018105006954102925,-0.14031954102920724,32.564986091794154,2.9572322670375524,5227.1286956521735,4.0771070931849795,4.1330389429763565,113.25653913043479,1,0 days 00:01:40.747000,51.435
13,1,17,0 days 00:02:14.656000,0,,49.610,0,43.267,0,41.779,0,104.9,32:29.592,2025-11-10 11:37:03.344,0:49.610,0:43.267,0:41.779,147.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,49.61,43.267,41.779,36.809,36.809,12.801,49.610,24.375,1:13.985,18.892,1:32.877,18.647,1:51.524,23.132,2:14.656,,16,1842.009,1760888162.009,,,,,,,,,,,134.656,1760888027.3530002,17,1953.186797752809,-3.7709550561797753,39.7939594686701,-86.23589641485322,0.010226685393258427,-0.08915421348314607,12.768016853932584,3.548314606741573,3853.38202247191,0.6425884831460673,0.6513005617977529,91.8688904494382,0,0 days 00:01:40.747000,33.909
13,1,18,0 days 00:01:41.763000,0,,35.180,0,33.961,0,32.622,2,138.9,34:11.355,2025-11-10 11:38:45.107,0:35.180,0:33.961,0:32.622,202.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,35.18,33.961,32.622,25.020,25.020,10.16,35.180,19.195,54.375,14.766,1:09.141,12.866,1:22.007,19.756,1:41.763,,17,1943.772,1760888263.772,1760888263.0,2025-10-19 15:37:43,11.8,14.1,81.82,978.7,2.88,292.0,0.0,,101.763,1760888162.009,18,1955.0014224751067,-3.8673109721432635,39.793945830813044,-86.23585582687612,0.012821205230244456,-0.09031296191017624,14.508729391699829,3.22484366117112,4161.009957325747,0.7038175099488346,0.727902217168846,92.98530583214793,0,0 days 00:01:40.747000,1.016
13,1,19,0 days 00:02:13.032000,0,,41.575,0,46.236,0,45.221,0,106.2,36:24.387,2025-11-10 11:40:58.139,0:41.575,0:46.236,0:45.221,194.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,41.575,46.236,45.221,29.572,29.572,12.003,41.575,26.376,1:07.951,19.860,1:27.811,18.223,1:46.034,26.998,2:13.032,,18,2076.804,1760888396.804,,,,,,,,,,,133.032,1760888263.7719998,19,1924.0913461538462,-3.7977578475336324,39.7938898943083,-86.2357918313495,0.030836643177450353,-0.10994106342088404,27.659253683536196,2.8590647021140296,5035.291666666667,1.2457943625880845,1.2755060858424088,104.718992,0,0 days 00:01:40.747000,32.285
13,1,20,0 days 00:02:22.537000,0,,48.932,0,48.758,0,44.847,0,99.1,38:46.924,2025-11-10 11:43:20.676,0:48.932,0:48.758,0:44.847,122.0,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,48.932,48.758,44.847,35.750,35.750,13.182,48.932,29.627,1:18.559,19.131,1:37.690,18.081,1:55.771,26.766,2:22.537,,19,2219.341,1760888539.341,,,,,,,,,,,142.537,1760888396.8040001,20,1987.2887473460721,-4.251741716227698,39.79391822555659,-86.23575656537597,0.03380458793542905,-0.2382642310960068,76.9850212404418,2.955395072217502,6452.4394904458595,7.60679906542056,7.691482582837723,137.82051063829786,1,0 days 00:01:40.747000,41.79
13,1,21,0 days 00:02:22.073000,0,,49.220,0,48.780,0,44.073,0,99.5,41:08.997,2025-11-10 11:45:42.749,0:49.220,0:48.780,0:44.073,119.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,49.22,48.78,44.073,36.205,36.205,13.015,49.220,29.655,1:18.875,19.125,1:38.000,17.771,1:55.771,26.302,2:22.073,,20,2361.414,1760888681.414,,,,,,,,,,,142.073,1760888539.341,21,2066.985294117647,-2.918948056190787,39.793726999905324,-86.23568919000186,-0.005381901339431558,-0.11978601764129371,16.787245998039857,3.0408363279973867,4801.186274509804,1.7095671349232275,1.7481901339431558,106.24516339869281,0,0 days 00:01:40.747000,41.326
13,1,22,0 days 00:02:13.354000,0,,45.971,0,44.923,0,42.460,0,106.0,43:22.351,2025-11-10 11:47:56.103,0:45.971,0:44.923,0:42.460,130.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FCY,45.971,44.923,42.46,33.412,33.412,12.559,45.971,27.027,1:12.998,17.896,1:30.894,16.953,1:47.847,25.507,2:13.354,,21,2494.768,1760888814.768,,,,,,,,,,,133.35399999999998,1760888681.4139998,22,1979.7,-2.511458017581085,39.793920590394045,-86.2358044303161,0.011986965747196121,-0.11358108517732647,14.854771142770536,2.9890876023037283,4618.736363636363,1.2775583510154591,1.3094983328281298,99.00156060606061,0,0 days 00:01:40.747000,32.607
13,1,23,0 days 00:02:08.343000,0,,46.830,0,41.958,0,39.555,0,110.1,45:30.694,2025-11-10 11:50:04.446,0:46.830,0:41.958,0:39.555,152.1,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,FF,46.83,41.958,39.555,34.404,34.404,12.426,46.830,23.811,1:10.641,18.147,1:28.788,15.755,1:44.543,23.8,2:08.343,,22,2623.111,1760888943.111,,,,,,,,,,,128.343,1760888814.7680001,23,1965.8768996960487,-2.397111584068106,39.79392523807608,-86.23579655638869,0.015331711766494376,-0.10833353602918822,16.943089084828216,3.1167528124049864,4544.70820668693,1.253677409546975,1.279782608695652,99.43924012158055,0,0 days 00:01:40.747000,27.596
18,1,1,0 days 00:01:59.540000,0,,45.864,0,37.091,0,36.585,0,118.2,1:59.540,2025-11-10 11:06:33.292,0:45.864,0:37.091,0:36.585,196.0,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,45.864,37.091,36.585,34.042,34.042,11.822,45.864,20.516,1:06.380,16.575,1:22.955,14.669,1:37.624,21.916,1:59.540,,0,11.957,1760886331.957,,,,,,,,,,,119.53999999999999,1760886212.417,1,2572.7851123595506,1.7770722112953077,39.79417897798132,-86.2362503583393,0.0059098061253161005,-0.11481230682776061,34.845355436920485,2.3731385220567573,4666.161516853933,2.5621565046361336,2.6008485529643157,91.0741573033708,0,0 days 00:01:43.844000,15.696
18,1,2,0 days 00:02:09.131000,0,,38.683,0,41.509,0,48.939,0,109.4,4:08.671,2025-11-10 11:08:42.423,0:38.683,0:41.509,0:48.939,210.1,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,FCY,38.683,41.509,48.939,27.137,27.137,11.546,38.683,24.197,1:02.880,17.312,1:20.192,26.402,1:46.594,22.537,2:09.131,,1,141.088,1760886461.088,,,,,,,,,,,129.131,1760886331.957,2,1983.2642642642643,0.2896634615384616,39.79392265585753,-86.2358417075414,-0.0057301682692307695,-0.09888161057692309,34.03522836538462,2.687800480769231,4827.496996996997,2.585555889423077,2.6604792668269233,97.80243975903615,0,0 days 00:01:43.844000,25.287
18,1,3,0 days 00:02:08.987000,0,,46.679,0,44.522,0,37.786,0,109.6,6:17.658,2025-11-10 11:10:51.410,0:46.679,0:44.522,0:37.786,185.2,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,46.679,44.522,37.786,35.046,35.046,11.633,46.679,27.836,1:14.515,16.686,1:31.201,16.556,1:47.757,21.23,2:08.987,,2,270.075,1760886590.075,,,,,,,,,,,128.987,1760886461.088,3,1952.9981412639406,-0.06754745068850011,39.79410287213228,-86.23580248044422,0.005179010048381093,-0.15882806103461108,62.01126163007071,2.918496464458504,5547.602230483271,4.807385560104206,4.888209899516189,120.41169144981413,0,0 days 00:01:43.844000,25.143
18,1,4,0 days 00:01:48.010000,0,,37.479,0,35.737,0,34.794,0,130.8,8:05.668,2025-11-10 11:12:39.420,0:37.479,0:35.737,0:34.794,204.2,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,37.479,35.737,34.794,26.488,26.488,10.991,37.479,19.744,57.223,15.993,1:13.216,13.7,1:26.916,21.094,1:48.010,,3,378.085,1760886698.085,,,,,,,,,,,108.00999999999999,1760886590.075,4,2115.2806722689074,-0.18984191052808605,39.79343001528938,-86.23553661573547,-0.010808947191389171,-0.1306226034308779,43.81874537504205,2.8284561049445007,5032.489075630252,3.9263975782038347,4.001167171207534,109.38931092436975,0,0 days 00:01:43.844000,4.166
18,1,5,0 days 00:01:46.459000,0,,36.108,0,35.954,0,34.397,0,132.7,9:52.127,2025-11-10 11:14:25.879,0:36.108,0:35.954,0:34.397,209.3,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,36.108,35.954,34.397,25.234,25.234,10.874,36.108,19.985,56.093,15.969,1:12.062,13.595,1:25.657,20.802,1:46.459,,4,484.544,1760886804.544,,,,,,,,,,,106.459,1760886698.0849998,5,1914.9547738693468,0.8068456375838926,39.79415873329111,-86.23583659485682,-0.006851342281879195,-0.1433768456375839,40.31462751677852,2.9778523489932884,5036.520938023451,2.911711409395973,2.974738255033557,109.29523489932886,0,0 days 00:01:43.844000,2.615
18,1,6,0 days 00:01:46.658000,0,,36.276,0,36.070,0,34.312,0,132.5,11:38.785,2025-11-10 11:16:12.537,0:36.276,0:36.070,0:34.312,209.3,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,36.276,36.07,34.312,25.408,25.408,10.868,36.276,20.168,56.444,15.902,1:12.346,13.542,1:25.888,20.77,1:46.658,,5,591.202,1760886911.202,,,,,,,,,,,106.658,1760886804.544,6,1988.8850806451612,-1.522258064516129,39.79395838706724,-86.23577826407647,-0.004056451612903226,-0.18813266129032258,67.01750806451614,3.1806451612903226,5760.7762096774195,5.406502016129032,5.486737903225807,129.86430303030303,1,0 days 00:01:43.844000,2.814
18,1,7,0 days 00:01:46.008000,0,,36.198,0,35.571,0,34.239,0,133.3,13:24.793,2025-11-10 11:17:58.545,0:36.198,0:35.571,0:34.239,211.4,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,36.198,35.571,34.239,25.485,25.485,10.713,36.198,19.801,55.999,15.770,1:11.769,13.49,1:25.259,20.749,1:46.008,,6,697.21,1760887017.21,,,,,,,,,,,106.00800000000001,1760886911.2020001,7,2000.41784989858,-1.1351866883116883,39.79389381563509,-86.2357137512851,-0.002579951298701299,-0.19537256493506494,67.86626217532468,3.11525974025974,5897.525354969574,5.892993100649351,5.982307224025974,131.95817073170733,1,0 days 00:01:43.844000,2.164
18,1,8,0 days 00:01:44.720000,0,,35.525,0,35.479,0,33.716,0,134.9,15:09.513,2025-11-10 11:19:43.265,0:35.525,0:35.479,0:33.716,210.1,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,35.525,35.479,33.716,24.804,24.804,10.721,35.525,19.962,55.487,15.517,1:11.004,13.252,1:24.256,20.464,1:44.720,,7,801.93,1760887121.93,,,,,,,,,,,104.72,1760887017.21,8,2005.6348884381339,-1.9480324543610545,39.79389763884322,-86.23572555758649,-0.001884381338742394,-0.2021975659229209,68.97841784989858,3.1123732251521297,5885.361054766734,6.067194726166329,6.167910750507099,131.73028397565923,1,0 days 00:01:43.844000,0.876
18,1,9,0 days 00:01:44.317000,0,,35.540,0,35.059,0,33.718,0,135.5,16:53.830,2025-11-10 11:21:27.582,0:35.540,0:35.059,0:33.718,209.3,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,35.54,35.059,33.718,24.870,24.870,10.67,35.540,19.503,55.043,15.556,1:10.599,13.248,1:23.847,20.47,1:44.317,,8,906.247,1760887226.247,,,,,,,,,,,104.31700000000001,1760887121.93,9,1999.330612244898,-1.6799918334013884,39.79390903627108,-86.2357335057537,-0.0032164148632094734,-0.20394528378930174,71.47902817476522,3.1139240506329116,5901.277551020408,7.58806247447938,7.678003266639445,132.32110204081633,1,0 days 00:01:43.844000,0.473
18,1,10,0 days 00:01:44.601000,0,,36.100,0,34.992,0,33.509,2,135.1,18:38.431,2025-11-10 11:23:12.183,0:36.100,0:34.992,0:33.509,206.1,Rutledge Wood,,Am,Legends,Precision Racing LA,Toyota Gazoo Racing,GF,36.1,34.992,33.509,25.453,25.453,10.647,36.100,19.747,55.847,15.245,1:11.092,13.146,1:24.238,20.363,1:44.601,,9,1010.848,1760887330.848,,,,,,,,,,,104.601,1760887226.247,10,1999.004158004158,-1.9310000000000003,39.79392848014832,-86.23574533780416,-0.0005287500000000002,-0.20386041666666666,70.8837,3.1304166666666666,5969.172557172557,6.197797916666667,6.288689583333333,133.9091440501044,1,0 days 00:01:43.844000,0.757
